property_name,link,society,price,area,areaWithType,bedRoom,bathroom,balcony,additionalRoom,address,floorNum,facing,agePossession,nearbyLocations,description,furnishDetails,features,rating,property_id,latitude,longitude,locality,price_per_sqft
"3BHK  3Baths Flat/Apartment for Sale in M3M Heights, Sector 65, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-heights-sector-65-gurgaon-1828-sq-ft-spid-Z88199850,M3M Heights,3.4 Crore,1828,Super Built-up area 1828(169.83 sq.m.)Built-up area: 1749 sqft (162.49 sq.m.)Carpet area: 1620 sqft (150.5 sq.m.)  sqft,3,3,3 Balconies,Pooja Room,Sector 65 Gurgaon,18,East,1 to 5 Year Old,"['M3m 65th Avenue Mall', 'DPS International School', 'Golf Course Extension Road', 'Park Hospital', 'Lemon Tree Hotel', 'Rapid Metro Sector 56', 'SkyJumper Trampoline Park', 'PVR Drive in Theatre', 'DPG Institute of Technology', 'Indira Gandhi International Airport', 'Gurgaon - Delhi Expy']","Check out this 3 bhk apartment for sale in m3m heights, a popular residential project that houses in-Demand flats in sector 65 gurgaon. Containing 3 bedroom(s), 3 bathrooms and 3 balconies, this flat is spread over a super built up area of 1828 sq.Ft. The residential building has 47 floors in total and the flat for sale is located on the 18th floor. As the project is already ready to move, so you can easily move into this 1-5 years old property. This flat is located near close to school, close to market, close to mall and close to hospital. The society is well equipped with many modern amenities, including swimming pool, fitness centre / gym, club house, park, shopping centre and lift(s).

We cover all societies on extenion road.","['5 Wardrobe', 'Fan', '1 Exhaust Fan', '4 Geyser', 'Light', '4 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Vaastu Compliant', 'Separate entry for servant room', 'Recently Renovated', 'Piped-gas']","['Connectivity: 4.3 out of 5', 'Lifestyle: 4.2 out of 5', 'Safety: 4.2 out of 5', 'Green Area: 4.2 out of 5']",Z88199850,28.4054101,77.0661466,Gurgaon,"18,599"
"3BHK  3Baths Flat/Apartment for Sale in Emaar MGF The Palm Drive, Sector 66, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-the-palm-drive-sector-66-gurgaon-1900-sq-ft-spid-Z88406456,Emaar MGF The Palm Drive,3.99 Crore,1900,Super Built-up area 1900(176.52 sq.m.)  sqft,3,3,3 Balconies,Servant Room,Sector 66 Gurgaon,12,East,5 to 10 Year Old,"['Ashoka International School', 'HUB 66 Mall', 'Park Hospital', 'Vatika Business Centre', 'NH 248A', 'Gurugram University', 'De Adventure Park', 'Sealdah Railway Station', 'Sector 55-56 Rapid Metro Station', 'Tau DeviLal Sports Complex', 'DLF Golf and Country Club', 'The Oberoi Gurgaon', 'Indira Gandhi International Airport']","This property faces the east direction. Containing 3 bedroom(s), 3 bathrooms and 3 balconies, this flat is spread over a super built up area of 1900 sq.Ft. The flat has a total of 17 floors and this property is situated on 12th floor. As the project is already ready to move, so you can easily move into this 5-10 years old property. The vitrified flooring of this flat is beautifully designed and helps to give it a pleasing look. Another plus point for this is that it is situated near close to metro station and close to school. All the modern amenities such as swimming pool, fitness centre / gym, club house, park, shopping centre, cctv surveillance, lift(s), security guard, maintenance staff, visitor parking and water softening plant will make life easier for you. The project provides access to clean water through municipal corporation supply.","['3 Wardrobe', 'Fan', '1 Exhaust Fan', '3 Geyser', 'Light', '4 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Private Garden / Terrace', 'High Ceiling Height', 'Piped-gas']","['Construction: 3.7 out of 5', 'Amenities: 4 out of 5', 'Management: 3.6 out of 5', 'Connectivity: 4.1 out of 5', 'Green Area: 3.9 out of 5']",Z88406456,28.400659308416664,77.05167755483333,Gurgaon,"21,000"
"3BHK  3Baths Flat/Apartment for Sale in Signature Global City 63A, Sector 63A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-signature-global-city-63a-sector-63a-gurgaon-1470-sq-ft-spid-Z88573804,Signature Global City 63A,2.6 Crore,1470,Super Built-up area 1470(136.57 sq.m.)Carpet area: 1029 sqft (95.6 sq.m.)  sqft,3,3,2 Balconies,"Pooja Room,Servant Room",Sector 63A Gurgaon,1,North-East,0 to 1 Year Old,"['Tagore Public School', 'Paras Trinity Mall', 'Grand Hyatt Gurgaon', 'Sector 55-56 Metro Station', 'Cloudnine Hospital', 'Sushant University', 'Tau DeviLal Sports Complex', 'Mannat Park', 'TERI Golf Course', 'NH 248A', 'Indira Gandhi International Airport']","Signature global city sec-63a connected with golf course extention road (Independent floor) levish green area, park and swimming pool view floor, reputed school and hospitals with in ikm radius rapid metro near by.","['Fan', '1 Microwave', 'Light', '1 Chimney', '2 AC', '1 Modular Kitchen', 'No Bed', 'No Dining Table', 'No Geyser', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Vaastu Compliant', 'High Ceiling Height', 'Piped-gas']","['Construction: 3.5 out of 5', 'Amenities: 3.7 out of 5', 'Management: 3.3 out of 5', 'Connectivity: 3.6 out of 5', 'Green Area: 3.5 out of 5']",Z88573804,28.393183,77.0922027,Gurgaon,"17,687"
"2BHK  2Baths Flat/Apartment for Sale in Signature Global Park, Sohna, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-global-park-sohna-gurgaon-822-sq-ft-spid-Z88613648,Signature Global Park,85 Lac,822,Super Built-up area 822(76.37 sq.m.)  sqft,2,2,1 Balcony,"Pooja Room,Servant Room",Sohna,2,North-East,0 to 1 Year Old,"['NH248A', 'K. R. Mangalam University', 'Sanjivani Hospital', 'Country Inn & Suites By Radisson', 'Airia Mall', 'Asian Public School Sohna', 'CoFynd - Find the Right Space', 'Gurgaon Railway Station', 'Indira Gandhi International Airport']","2 bhk at prime location, premium property.",[],[],"['Connectivity: 4.2 out of 5', 'Lifestyle: 4.2 out of 5', 'Safety: 4.1 out of 5', 'Green Area: 4.1 out of 5']",Z88613648,28.2882479,77.0622443,Gurgaon,"10,340"
"4BHK  5Baths Flat/Apartment for Sale in Bestech Park View Spa Next, Sector 67, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-spa-next-sector-67-gurgaon-2350-sq-ft-spid-Z88761136,Bestech Park View Spa Next,3.6 Crore,2350,Super Built-up area 2350(218.32 sq.m.)Built-up area: 2290 sqft (212.75 sq.m.)Carpet area: 2140 sqft (198.81 sq.m.)  sqft,4,5,3 Balconies,Servant Room,Sector 67 Gurgaon,9,East,1 to 5 Year Old,"['Omaxe City Centre Mall', ""St. Xavier's School"", 'KIIT College of Engineering', 'Ektaa Hospital', 'Indira Gandhi International Airport', 'Basai Dhankot station', 'SkyJumper Trampoline Park', 'HUDA Mini Golf Course']","This is a east-Facing property. The flat is over 2350 sq.Ft. Super built up area and comes with 4 bedroom(s), 5 bathrooms and 3 balconies. The flat has a total of 14 floors and this property is situated on 9th floor. As the project is already ready to move, so you can easily move into this 1-5 years old property. The marble flooring of this flat is beautifully designed and helps to give it a pleasing look. Proximity to landmarks like close to school, close to hospital, close to market and close to mall makes this an ideal property for families. All the modern amenities such as swimming pool, fitness centre / gym, club house, shopping centre, grocery shop, cctv surveillance, lift(s), security guard and water softening plant will make life easier for you.

We have multiple options on extension road.","['5 Wardrobe', 'Fan', '5 Geyser', 'Light', '5 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Vaastu Compliant', 'Separate entry for servant room', 'Recently Renovated', 'Piped-gas']","['Construction: 3.3 out of 5', 'Amenities: 4.1 out of 5', 'Management: 3.8 out of 5', 'Connectivity: 3.7 out of 5', 'Green Area: 4.1 out of 5']",Z88761136,28.390064355860357,77.05521701512086,Gurgaon,"15,319"
"3BHK  4Baths Flat/Apartment for Sale in Unitech Fresco, Nirvana Country, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-unitech-fresco-nirvana-country-gurgaon-1877-sq-ft-spid-Z88790496,Unitech Fresco,2.6 Crore,1877,Super Built-up area 1877(174.38 sq.m.)Carpet area: 1760 sqft (163.51 sq.m.)  sqft,3,4,3+ Balconies,Servant Room,Nirvana Country,16,North-East,5 to 10 Year Old,"[""McDonald's India"", 'Park Hospital', 'Golf Course Ext Rd', 'The Paras World School', 'M3M Cosmopolitan', 'SkyJumper Trampoline Park', 'Rapid Metro Station Sector 55 56', 'IGI Airport']","This is a north-East-Facing property. Constructed on a super built up area of 1877 sq.Ft., the flat comprises 3 bedroom(s), 4 bathrooms and more than 3 balconies. The flat has a total of 19 floors and this property is situated on 16th floor. This is a ready to move project and the property is 5-10 years old. The well built marble flooring enhances the aesthetic appeal of this flat. The society complex is in the close vicinity of close to metro station, close to school and close to hospital, making it an ideal home for a relaxed lifestyle. Many of the modern amenities being offered, like swimming pool, fitness centre / gym, club house, park, shopping centre, grocery shop, lift(s), security guard, maintenance staff, visitor parking and water softening plant, will provide a pleasant living experience for you.","['Fan', '1 Fridge', '1 Exhaust Fan', '4 Geyser', '1 Stove', 'Light', '1 Modular Kitchen', '6 AC', '1 Chimney', '4 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'False Ceiling Lighting', 'Separate entry for servant room', 'Piped-gas', 'Recently Renovated']","['Construction: 3.3 out of 5', 'Amenities: 3.8 out of 5', 'Management: 3.8 out of 5', 'Connectivity: 3.8 out of 5', 'Green Area: 4.1 out of 5']",Z88790496,28.4152,77.05976111111111,Gurgaon,"13,851"
"3BHK  3Baths Flat/Apartment for Sale in Emaar Imperial Gardens, Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-imperial-gardens-sector-102-gurgaon-2000-sq-ft-spid-Z88798594,Emaar Imperial Gardens,2.44 Crore,2000,Super Built-up area 2000(185.81 sq.m.)  sqft,3,3,3+ Balconies,"Servant Room,Others",Sector 102 Gurgaon,9,North-East,1 to 5 Year Old,"['Gurugram Global Heights School', 'Satya The Hive Mall', 'Gurugram Road', 'The Signature Super Speciality Hospital', 'Basai Dhankot Railway Station', 'Sunrise University', 'Dwarka Expy', 'Country Inn & Suites by Radisson', 'Indira Gandhi Intl Airport', 'Nehru Stadium']","This property faces the north-East direction. The flat is over 2000 sq.Ft. Super built up area and comes with 3 bedroom(s), 3 bathrooms and more than 3 balconies. The residential building has 18 floors in total and the flat for sale is located on the 9th floor. This is a ready to move project and the property is 1-5 years old. The well built marble flooring enhances the aesthetic appeal of this flat. This residential property is situated near close to metro station, close to school, close to hospital and close to market. The flat will offer a modern lifestyle as it is presented with many of the amenities such as swimming pool, fitness centre / gym, club house, park, shopping centre, lift(s), security guard, maintenance staff and visitor parking. The residential project is well equipped to meet all your water needs through access to municipal corporation supply.","['Fan', 'Light', '1 Chimney', '4 AC', '1 Modular Kitchen', 'No Bed', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']",[],"['Connectivity: 4.1 out of 5', 'Lifestyle: 4.3 out of 5', 'Safety: 4.2 out of 5', 'Green Area: 4.2 out of 5']",Z88798594,28.4795489,76.9682721,Gurgaon,"12,200"
"3BHK  3Baths Flat/Apartment for Sale in City Cooperative Society, Sector 56, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-city-cooperative-society-sector-56-gurgaon-2250-sq-ft-spid-Z88885172,City Cooperative Society,2.4 Crore,2250,Super Built-up area 2250(209.03 sq.m.)Built-up area: 1870 sqft (173.73 sq.m.)Carpet area: 1458 sqft (135.45 sq.m.)  sqft,3,3,3 Balconies,Pooja Room,Sector 56 Gurgaon,1,North,10+ Year Old,"['Sector metro station', 'Sector metro station', 'Sector 54 chowk metro station', 'Hong Kong Bazaar Mall', 'Sanatan Dharm Mandir', 'Radhakrishna Shani Mandir', 'Icici bank ATM', 'State bank ATM', 'Icici bank ATM', 'Citi bank ATM', 'Indusind bank ATM', 'Arunodaya Deseret Eye Hospital', 'pracksht hospital', 'Kriti Hospital', 'Surgicare Hospital Gurgaon', 'Anand Hospital Gurgaon', 'HUDA Office Complex', 'Medisca', 'Apollo Pharmacy', 'Intellion Park', 'International Tech Park', 'HCG CNG Station', 'Heera Fuel Station', 'State bank of india', 'Indusind bank', 'Kotak mahindra bank', 'Hdfc bank', 'Icici bank', 'Axis bank', 'Hdfc bank and atm', 'Hdfc bank & atm', 'Hdfc bank', '222', 'Bikanerwala', 'Wat-a-Burger', 'Burger Singh', 'Naivedyam Restaurant', 'Pizza Hut', 'Clock tower', 'Sushant College of Arts & Architecture', 'Ansal Institute of Technology', 'Iilm University', 'IILM', 'Suncity School']","This property faces the north direction. The floor plan additionally contains 3 bedroom(s), 3 bathrooms and 3 balconies. All in all, the flat is spread over a super built up area of 2250 sq.Ft. This flat is situated on the 1st floor of this 8 floors tall residential building. Being a ready to move project, you can expect immediate possession of this 10+ years old property. The marble flooring of this flat is beautifully designed and helps to give it a pleasing look. Many of the modern amenities being offered, like club house, park, shopping centre, lift(s), maintenance staff, visitor parking, water softening plant and security guard, will provide a pleasant living experience for you. The project provides access to clean water through municipal corporation and borewell/tank supply.","['4 Wardrobe', 'Fan', '1 Exhaust Fan', '3 Geyser', 'Light', '3 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",[],"['Connectivity: 4.4 out of 5', 'Lifestyle: 4.2 out of 5', 'Safety: 4.1 out of 5', 'Green Area: 4.2 out of 5']",Z88885172,28.4221511,77.1066512,Gurgaon,"10,666"
"4BHK  5Baths Flat/Apartment for Sale in Godrej Air, Sector 85, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-godrej-air-sector-85-gurgaon-2599-sq-ft-spid-Z88996816,Godrej Air,3.9 Crore,2599,Super Built-up area 2599(241.46 sq.m.)Carpet area: 1950.63 sqft (181.22 sq.m.)  sqft,4,5,3+ Balconies,"Study Room,Servant Room",Sector 85 Gurgaon,5,North-East,0 to 1 Year Old,"['Genesis Hospital', 'Iris Broadway', 'Euro International School, Sector 84', 'Nakhrola Stadium', 'Garhi Harsaru Junction', 'Hyatt Regency Gurugram', 'AapnoGhar', 'AS Business Park', 'Golden Greens Golf & Resorts Ltd', 'Rewari-Delhi Road', 'Gurugram University', 'Millennium City Centre Gurugram', 'Indira Gandhi International Airport']","Good construction, nice green area, good amenities on road property","['Light', '1 Chimney', '4 AC', '1 Modular Kitchen', 'No Bed', 'No Dining Table', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']",[],"['Connectivity: 3.7 out of 5', 'Lifestyle: 3.8 out of 5', 'Safety: 3.7 out of 5', 'Green Area: 3.8 out of 5']",Z88996816,28.407092777777777,76.95155277777778,Gurgaon,"15,005"
"3BHK  3Baths Flat/Apartment for Sale in ATS Triumph, Sector 104, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-triumph-sector-104-gurgaon-2290-sq-ft-spid-Z89066276,ATS Triumph,3.2 Crore,2290,Super Built-up area 2290(212.75 sq.m.)Built-up area: 1862 sqft (172.99 sq.m.)Carpet area: 1344 sqft (124.86 sq.m.)  sqft,3,3,3+ Balconies,Servant Room,Sector 104 Gurgaon,14,North-East,5 to 10 Year Old,"['Dhanwapur Road', 'Dwarka Expressway', 'Govt. PG College', 'Shree Krishna Hospital', 'Delhi Public School', 'Basai Dhankot Railway Station', 'The Esplanade Mall', 'Park Inn Hotel', 'The NorthCap University', ""Oyster's Water Park"", 'IFFCO Chowk Metro Station', 'DLF Golf and Country Club', 'The Executive Centre', 'Indira Gandhi International Airport']","The flat is north-East-Facing. The flat occupies a super built up area of 2290 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and more than 3 balconies. This flat is situated on the 14th floor of this 28 floors tall residential building. An added advantage of this 5-10 years old flat is that it is available for immediate possession as the project is already ready to move. The beautifully designed marble flooring enhances the beauty of the flat. Proximity to landmarks like close to school, close to metro station and close to market makes this an ideal property for families. All the modern amenities such as swimming pool, fitness centre / gym, club house, park, cctv surveillance, lift(s), security guard, maintenance staff, water softening plant and visitor parking will make life easier for you. The residential project is well equipped to meet all your water needs through access to municipal corporation and borewell/tank supply.","['4 Wardrobe', 'Fan', 'Light', '5 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Vaastu Compliant', 'Piped-gas']","['Construction: 3.8 out of 5', 'Amenities: 3.8 out of 5', 'Management: 3.5 out of 5', 'Connectivity: 3.7 out of 5', 'Green Area: 3.6 out of 5']",Z89066276,28.477248535402,76.986079172918,Gurgaon,"23,809"
